,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,fecha,sensor,valor
2004,2004.0,2004.0,,09.01.2009 00:00:00,temperatura,-13.91
2005,2005.0,2005.0,,09.01.2009 00:00:00,densidad,1347.69
2006,2006.0,2006.0,,09.01.2009 00:10:00,temperatura,-14.05
2007,2007.0,2007.0,,09.01.2009 00:10:00,densidad,1348.31
2008,2008.0,2008.0,,09.01.2009 00:20:00,temperatura,-14.26
2009,2009.0,2009.0,,09.01.2009 00:20:00,densidad,1349.46
2010,2010.0,2010.0,,09.01.2009 00:30:00,temperatura,-14.36
2011,2011.0,2011.0,,09.01.2009 00:30:00,densidad,1349.87
2012,2012.0,2012.0,,09.01.2009 00:40:00,temperatura,-14.39
2013,2013.0,2013.0,,09.01.2009 00:40:00,densidad,1349.91
2014,2014.0,2014.0,,09.01.2009 00:50:00,temperatura,-14.41
2015,2015.0,2015.0,,09.01.2009 00:50:00,densidad,1349.96
2016,2016.0,2016.0,,09.01.2009 01:00:00,temperatura,-14.46
2017,2017.0,2017.0,,09.01.2009 01:00:00,densidad,1350.2
2018,2018.0,2018.0,,09.01.2009 01:10:00,temperatura,-14.52
2019,2019.0,2019.0,,09.01.2009 01:10:00,densidad,1350.37
2020,2020.0,2020.0,,09.01.2009 01:20:00,temperatura,-14.59
2021,2021.0,2021.0,,09.01.2009 01:20:00,densidad,1350.72
2022,2022.0,2022.0,,09.01.2009 01:30:00,temperatura,-14.71
2023,2023.0,2023.0,,09.01.2009 01:30:00,densidad,1351.38
2024,2024.0,2024.0,,09.01.2009 01:40:00,temperatura,-14.89
2025,2025.0,2025.0,,09.01.2009 01:40:00,densidad,1352.36
2026,2026.0,2026.0,,09.01.2009 01:50:00,temperatura,-15.2
2027,2027.0,2027.0,,09.01.2009 01:50:00,densidad,1354.14
2028,2028.0,2028.0,,09.01.2009 02:00:00,temperatura,-15.15
2029,2029.0,2029.0,,09.01.2009 02:00:00,densidad,1354.02
2030,2030.0,2030.0,,09.01.2009 02:10:00,temperatura,-14.98
2031,2031.0,2031.0,,09.01.2009 02:10:00,densidad,1353.08
2032,2032.0,2032.0,,09.01.2009 02:20:00,temperatura,-15.28
2033,2033.0,2033.0,,09.01.2009 02:20:00,densidad,1354.59
2034,2034.0,2034.0,,09.01.2009 02:30:00,temperatura,-15.67
2035,2035.0,2035.0,,09.01.2009 02:30:00,densidad,1356.65
2036,2036.0,2036.0,,09.01.2009 02:40:00,temperatura,-15.74
2037,2037.0,2037.0,,09.01.2009 02:40:00,densidad,1356.93
2038,2038.0,2038.0,,09.01.2009 02:50:00,temperatura,-15.67
2039,2039.0,2039.0,,09.01.2009 02:50:00,densidad,1356.75
2040,2040.0,2040.0,,09.01.2009 03:00:00,temperatura,-15.74
2041,2041.0,2041.0,,09.01.2009 03:00:00,densidad,1357.2
2042,2042.0,2042.0,,09.01.2009 03:10:00,temperatura,-15.98
2043,2043.0,2043.0,,09.01.2009 03:10:00,densidad,1358.44
2044,2044.0,2044.0,,09.01.2009 03:20:00,temperatura,-16.03
2045,2045.0,2045.0,,09.01.2009 03:20:00,densidad,1358.63
2046,2046.0,2046.0,,09.01.2009 03:30:00,temperatura,-16.1
2047,2047.0,2047.0,,09.01.2009 03:30:00,densidad,1358.96
2048,2048.0,2048.0,,09.01.2009 03:40:00,temperatura,-15.97
2049,2049.0,2049.0,,09.01.2009 03:40:00,densidad,1358.14
2050,2050.0,2050.0,,09.01.2009 03:50:00,temperatura,-16.23
2051,2051.0,2051.0,,09.01.2009 03:50:00,densidad,1359.49
2052,2052.0,2052.0,,09.01.2009 04:00:00,temperatura,-16.29
2053,2053.0,2053.0,,09.01.2009 04:00:00,densidad,1359.81
2054,2054.0,2054.0,,09.01.2009 04:10:00,temperatura,-16.43
2055,2055.0,2055.0,,09.01.2009 04:10:00,densidad,1360.56
2056,2056.0,2056.0,,09.01.2009 04:20:00,temperatura,-16.62
2057,2057.0,2057.0,,09.01.2009 04:20:00,densidad,1361.49
2058,2058.0,2058.0,,09.01.2009 04:30:00,temperatura,-16.73
2059,2059.0,2059.0,,09.01.2009 04:30:00,densidad,1362.03
2060,2060.0,2060.0,,09.01.2009 04:40:00,temperatura,-16.72
2061,2061.0,2061.0,,09.01.2009 04:40:00,densidad,1361.98
2062,2062.0,2062.0,,09.01.2009 04:50:00,temperatura,-16.63
2063,2063.0,2063.0,,09.01.2009 04:50:00,densidad,1361.5
2064,2064.0,2064.0,,09.01.2009 05:00:00,temperatura,-16.65
2065,2065.0,2065.0,,09.01.2009 05:00:00,densidad,1361.58
2066,2066.0,2066.0,,09.01.2009 05:10:00,temperatura,-16.67
2067,2067.0,2067.0,,09.01.2009 05:10:00,densidad,1361.79
2068,2068.0,2068.0,,09.01.2009 05:20:00,temperatura,-16.83
2069,2069.0,2069.0,,09.01.2009 05:20:00,densidad,1362.78
2070,2070.0,2070.0,,09.01.2009 05:30:00,temperatura,-16.7
2071,2071.0,2071.0,,09.01.2009 05:30:00,densidad,1362.0
2072,2072.0,2072.0,,09.01.2009 05:40:00,temperatura,-16.07
2073,2073.0,2073.0,,09.01.2009 05:40:00,densidad,1358.46
2074,2074.0,2074.0,,09.01.2009 05:50:00,temperatura,-16.02
2075,2075.0,2075.0,,09.01.2009 05:50:00,densidad,1358.14
2076,2076.0,2076.0,,09.01.2009 06:00:00,temperatura,-16.64
2077,2077.0,2077.0,,09.01.2009 06:00:00,densidad,1361.52
2078,2078.0,2078.0,,09.01.2009 06:10:00,temperatura,-16.94
2079,2079.0,2079.0,,09.01.2009 06:10:00,densidad,1363.22
2080,2080.0,2080.0,,09.01.2009 06:20:00,temperatura,-17.03
2081,2081.0,2081.0,,09.01.2009 06:20:00,densidad,1363.85
2082,2082.0,2082.0,,09.01.2009 06:30:00,temperatura,-17.19
2083,2083.0,2083.0,,09.01.2009 06:30:00,densidad,1364.66
2084,2084.0,2084.0,,09.01.2009 06:40:00,temperatura,-16.68
2085,2085.0,2085.0,,09.01.2009 06:40:00,densidad,1361.91
2086,2086.0,2086.0,,09.01.2009 06:50:00,temperatura,-16.4
2087,2087.0,2087.0,,09.01.2009 06:50:00,densidad,1360.35
2088,2088.0,2088.0,,09.01.2009 07:00:00,temperatura,-16.29
2089,2089.0,2089.0,,09.01.2009 07:00:00,densidad,1359.81
2090,2090.0,2090.0,,09.01.2009 07:10:00,temperatura,-16.38
2091,2091.0,2091.0,,09.01.2009 07:10:00,densidad,1360.14
2092,2092.0,2092.0,,09.01.2009 07:20:00,temperatura,-16.92
2093,2093.0,2093.0,,09.01.2009 07:20:00,densidad,1363.02
2094,2094.0,2094.0,,09.01.2009 07:30:00,temperatura,-17.09
2095,2095.0,2095.0,,09.01.2009 07:30:00,densidad,1363.89
2096,2096.0,2096.0,,09.01.2009 07:40:00,temperatura,-17.13
2097,2097.0,2097.0,,09.01.2009 07:40:00,densidad,1364.17
2098,2098.0,2098.0,,09.01.2009 07:50:00,temperatura,-17.1
2099,2099.0,2099.0,,09.01.2009 07:50:00,densidad,1363.88
2100,2100.0,2100.0,,09.01.2009 08:00:00,temperatura,-17.02
2101,2101.0,2101.0,,09.01.2009 08:00:00,densidad,1363.53
2102,2102.0,2102.0,,09.01.2009 08:10:00,temperatura,-17.03
2103,2103.0,2103.0,,09.01.2009 08:10:00,densidad,1363.61
2104,2104.0,2104.0,,09.01.2009 08:20:00,temperatura,-16.8
2105,2105.0,2105.0,,09.01.2009 08:20:00,densidad,1362.45
2106,2106.0,2106.0,,09.01.2009 08:30:00,temperatura,-16.96
2107,2107.0,2107.0,,09.01.2009 08:30:00,densidad,1363.43
2108,2108.0,2108.0,,09.01.2009 08:40:00,temperatura,-16.78
2109,2109.0,2109.0,,09.01.2009 08:40:00,densidad,1362.58
2110,2110.0,2110.0,,09.01.2009 08:50:00,temperatura,-16.09
2111,2111.0,2111.0,,09.01.2009 08:50:00,densidad,1358.87
2112,2112.0,2112.0,,09.01.2009 09:00:00,temperatura,-16.18
2113,2113.0,2113.0,,09.01.2009 09:00:00,densidad,1359.33
2114,2114.0,2114.0,,09.01.2009 09:10:00,temperatura,-16.3
2115,2115.0,2115.0,,09.01.2009 09:10:00,densidad,1359.91
2116,2116.0,2116.0,,09.01.2009 09:20:00,temperatura,-16.53
2117,2117.0,2117.0,,09.01.2009 09:20:00,densidad,1361.28
2118,2118.0,2118.0,,09.01.2009 09:30:00,temperatura,-16.49
2119,2119.0,2119.0,,09.01.2009 09:30:00,densidad,1361.09
2120,2120.0,2120.0,,09.01.2009 09:40:00,temperatura,-16.3
2121,2121.0,2121.0,,09.01.2009 09:40:00,densidad,1360.43
2122,2122.0,2122.0,,09.01.2009 09:50:00,temperatura,-15.72
2123,2123.0,2123.0,,09.01.2009 09:50:00,densidad,1357.35
2124,2124.0,2124.0,,09.01.2009 10:00:00,temperatura,-15.23
2125,2125.0,2125.0,,09.01.2009 10:00:00,densidad,1354.98
2126,2126.0,2126.0,,09.01.2009 10:10:00,temperatura,-14.91
2127,2127.0,2127.0,,09.01.2009 10:10:00,densidad,1353.29
2128,2128.0,2128.0,,09.01.2009 10:20:00,temperatura,-13.8
2129,2129.0,2129.0,,09.01.2009 10:20:00,densidad,1347.41
2130,2130.0,2130.0,,09.01.2009 10:30:00,temperatura,-13.11
2131,2131.0,2131.0,,09.01.2009 10:30:00,densidad,1343.79
2132,2132.0,2132.0,,09.01.2009 10:40:00,temperatura,-12.9
2133,2133.0,2133.0,,09.01.2009 10:40:00,densidad,1342.57
2134,2134.0,2134.0,,09.01.2009 10:50:00,temperatura,-13.23
2135,2135.0,2135.0,,09.01.2009 10:50:00,densidad,1344.34
2136,2136.0,2136.0,,09.01.2009 11:00:00,temperatura,-12.89
2137,2137.0,2137.0,,09.01.2009 11:00:00,densidad,1342.66
2138,2138.0,2138.0,,09.01.2009 11:10:00,temperatura,-12.22
2139,2139.0,2139.0,,09.01.2009 11:10:00,densidad,1339.01
2140,2140.0,2140.0,,09.01.2009 11:20:00,temperatura,-12.21
2141,2141.0,2141.0,,09.01.2009 11:20:00,densidad,1338.72
2142,2142.0,2142.0,,09.01.2009 11:30:00,temperatura,-11.77
2143,2143.0,2143.0,,09.01.2009 11:30:00,densidad,1336.36
2144,2144.0,2144.0,,09.01.2009 11:40:00,temperatura,-11.48
2145,2145.0,2145.0,,09.01.2009 11:40:00,densidad,1334.68
2146,2146.0,2146.0,,09.01.2009 11:50:00,temperatura,-10.67
2147,2147.0,2147.0,,09.01.2009 11:50:00,densidad,1330.44
2148,2148.0,2148.0,,09.01.2009 12:00:00,temperatura,-10.47
2149,2149.0,2149.0,,09.01.2009 12:00:00,densidad,1329.36
2150,2150.0,2150.0,,09.01.2009 12:10:00,temperatura,-9.81
2151,2151.0,2151.0,,09.01.2009 12:10:00,densidad,1325.93
2152,2152.0,2152.0,,09.01.2009 12:20:00,temperatura,-9.51
2153,2153.0,2153.0,,09.01.2009 12:20:00,densidad,1324.43
2154,2154.0,2154.0,,09.01.2009 12:30:00,temperatura,-9.47
2155,2155.0,2155.0,,09.01.2009 12:30:00,densidad,1324.02
2156,2156.0,2156.0,,09.01.2009 12:40:00,temperatura,-8.43
2157,2157.0,2157.0,,09.01.2009 12:40:00,densidad,1318.66
2158,2158.0,2158.0,,09.01.2009 12:50:00,temperatura,-7.42
2159,2159.0,2159.0,,09.01.2009 12:50:00,densidad,1313.61
2160,2160.0,2160.0,,09.01.2009 13:00:00,temperatura,-6.43
2161,2161.0,2161.0,,09.01.2009 13:00:00,densidad,1308.43
2162,2162.0,2162.0,,09.01.2009 13:10:00,temperatura,-6.1
2163,2163.0,2163.0,,09.01.2009 13:10:00,densidad,1306.69
2164,2164.0,2164.0,,09.01.2009 13:20:00,temperatura,-6.4
2165,2165.0,2165.0,,09.01.2009 13:20:00,densidad,1307.95
2166,2166.0,2166.0,,09.01.2009 13:30:00,temperatura,-6.44
2167,2167.0,2167.0,,09.01.2009 13:30:00,densidad,1307.98
2168,2168.0,2168.0,,09.01.2009 13:40:00,temperatura,-5.38
2169,2169.0,2169.0,,09.01.2009 13:40:00,densidad,1302.74
2170,2170.0,2170.0,,09.01.2009 13:50:00,temperatura,-4.49
2171,2171.0,2171.0,,09.01.2009 13:50:00,densidad,1298.29
2172,2172.0,2172.0,,09.01.2009 14:00:00,temperatura,-4.91
2173,2173.0,2173.0,,09.01.2009 14:00:00,densidad,1300.19
2174,2174.0,2174.0,,09.01.2009 14:10:00,temperatura,-5.74
2175,2175.0,2175.0,,09.01.2009 14:10:00,densidad,1304.4
2176,2176.0,2176.0,,09.01.2009 14:20:00,temperatura,-5.28
2177,2177.0,2177.0,,09.01.2009 14:20:00,densidad,1302.08
2178,2178.0,2178.0,,09.01.2009 14:30:00,temperatura,-4.31
2179,2179.0,2179.0,,09.01.2009 14:30:00,densidad,1297.32
2180,2180.0,2180.0,,09.01.2009 14:40:00,temperatura,-4.3
2181,2181.0,2181.0,,09.01.2009 14:40:00,densidad,1297.19
2182,2182.0,2182.0,,09.01.2009 14:50:00,temperatura,-3.61
2183,2183.0,2183.0,,09.01.2009 14:50:00,densidad,1293.9
2184,2184.0,2184.0,,09.01.2009 15:00:00,temperatura,-3.69
2185,2185.0,2185.0,,09.01.2009 15:00:00,densidad,1294.12
2186,2186.0,2186.0,,09.01.2009 15:10:00,temperatura,-4.99
2187,2187.0,2187.0,,09.01.2009 15:10:00,densidad,1300.35
2188,2188.0,2188.0,,09.01.2009 15:20:00,temperatura,-5.25
2189,2189.0,2189.0,,09.01.2009 15:20:00,densidad,1301.75
2190,2190.0,2190.0,,09.01.2009 15:30:00,temperatura,-5.06
2191,2191.0,2191.0,,09.01.2009 15:30:00,densidad,1300.87
2192,2192.0,2192.0,,09.01.2009 15:40:00,temperatura,-4.48
2193,2193.0,2193.0,,09.01.2009 15:40:00,densidad,1298.05
2194,2194.0,2194.0,,09.01.2009 15:50:00,temperatura,-4.65
2195,2195.0,2195.0,,09.01.2009 15:50:00,densidad,1298.85
2196,2196.0,2196.0,,09.01.2009 16:00:00,temperatura,-4.75
2197,2197.0,2197.0,,09.01.2009 16:00:00,densidad,1299.37
2198,2198.0,2198.0,,09.01.2009 16:10:00,temperatura,-5.63
2199,2199.0,2199.0,,09.01.2009 16:10:00,densidad,1303.79
2200,2200.0,2200.0,,09.01.2009 16:20:00,temperatura,-6.84
2201,2201.0,2201.0,,09.01.2009 16:20:00,densidad,1309.85
2202,2202.0,2202.0,,09.01.2009 16:30:00,temperatura,-7.52
2203,2203.0,2203.0,,09.01.2009 16:30:00,densidad,1313.15
2204,2204.0,2204.0,,09.01.2009 16:40:00,temperatura,-7.88
2205,2205.0,2205.0,,09.01.2009 16:40:00,densidad,1315.15
2206,2206.0,2206.0,,09.01.2009 16:50:00,temperatura,-8.09
2207,2207.0,2207.0,,09.01.2009 16:50:00,densidad,1316.19
2208,2208.0,2208.0,,09.01.2009 17:00:00,temperatura,-8.27
2209,2209.0,2209.0,,09.01.2009 17:00:00,densidad,1317.1
2210,2210.0,2210.0,,09.01.2009 17:10:00,temperatura,-8.39
2211,2211.0,2211.0,,09.01.2009 17:10:00,densidad,1317.7
2212,2212.0,2212.0,,09.01.2009 17:20:00,temperatura,-8.52
2213,2213.0,2213.0,,09.01.2009 17:20:00,densidad,1318.36
2214,2214.0,2214.0,,09.01.2009 17:30:00,temperatura,-8.58
2215,2215.0,2215.0,,09.01.2009 17:30:00,densidad,1318.52
2216,2216.0,2216.0,,09.01.2009 17:40:00,temperatura,-8.48
2217,2217.0,2217.0,,09.01.2009 17:40:00,densidad,1318.15
2218,2218.0,2218.0,,09.01.2009 17:50:00,temperatura,-8.74
2219,2219.0,2219.0,,09.01.2009 17:50:00,densidad,1319.67
2220,2220.0,2220.0,,09.01.2009 18:00:00,temperatura,-9.15
2221,2221.0,2221.0,,09.01.2009 18:00:00,densidad,1321.84
2222,2222.0,2222.0,,09.01.2009 18:10:00,temperatura,-9.56
2223,2223.0,2223.0,,09.01.2009 18:10:00,densidad,1323.93
2224,2224.0,2224.0,,09.01.2009 18:20:00,temperatura,-9.45
2225,2225.0,2225.0,,09.01.2009 18:20:00,densidad,1323.46
2226,2226.0,2226.0,,09.01.2009 18:30:00,temperatura,-9.3
2227,2227.0,2227.0,,09.01.2009 18:30:00,densidad,1322.73
2228,2228.0,2228.0,,09.01.2009 18:40:00,temperatura,-9.51
2229,2229.0,2229.0,,09.01.2009 18:40:00,densidad,1323.66
2230,2230.0,2230.0,,09.01.2009 18:50:00,temperatura,-10.18
2231,2231.0,2231.0,,09.01.2009 18:50:00,densidad,1326.93
2232,2232.0,2232.0,,09.01.2009 19:00:00,temperatura,-10.47
2233,2233.0,2233.0,,09.01.2009 19:00:00,densidad,1328.66
2234,2234.0,2234.0,,09.01.2009 19:10:00,temperatura,-10.94
2235,2235.0,2235.0,,09.01.2009 19:10:00,densidad,1331.17
2236,2236.0,2236.0,,09.01.2009 19:20:00,temperatura,-11.11
2237,2237.0,2237.0,,09.01.2009 19:20:00,densidad,1332.03
2238,2238.0,2238.0,,09.01.2009 19:30:00,temperatura,-10.87
2239,2239.0,2239.0,,09.01.2009 19:30:00,densidad,1330.73
2240,2240.0,2240.0,,09.01.2009 19:40:00,temperatura,-10.73
2241,2241.0,2241.0,,09.01.2009 19:40:00,densidad,1330.06
2242,2242.0,2242.0,,09.01.2009 19:50:00,temperatura,-11.31
2243,2243.0,2243.0,,09.01.2009 19:50:00,densidad,1333.08
2244,2244.0,2244.0,,09.01.2009 20:00:00,temperatura,-11.93
2245,2245.0,2245.0,,09.01.2009 20:00:00,densidad,1336.29
2246,2246.0,2246.0,,09.01.2009 20:10:00,temperatura,-12.02
2247,2247.0,2247.0,,09.01.2009 20:10:00,densidad,1336.82
2248,2248.0,2248.0,,09.01.2009 20:20:00,temperatura,-11.99
2249,2249.0,2249.0,,09.01.2009 20:20:00,densidad,1336.76
2250,2250.0,2250.0,,09.01.2009 20:30:00,temperatura,-11.81
2251,2251.0,2251.0,,09.01.2009 20:30:00,densidad,1335.98
2252,2252.0,2252.0,,09.01.2009 20:40:00,temperatura,-11.65
2253,2253.0,2253.0,,09.01.2009 20:40:00,densidad,1335.19
2254,2254.0,2254.0,,09.01.2009 20:50:00,temperatura,-11.69
2255,2255.0,2255.0,,09.01.2009 20:50:00,densidad,1335.34
2256,2256.0,2256.0,,09.01.2009 21:00:00,temperatura,-11.73
2257,2257.0,2257.0,,09.01.2009 21:00:00,densidad,1335.69
2258,2258.0,2258.0,,09.01.2009 21:10:00,temperatura,-12.35
2259,2259.0,2259.0,,09.01.2009 21:10:00,densidad,1338.89
2260,2260.0,2260.0,,09.01.2009 21:20:00,temperatura,-12.4
2261,2261.0,2261.0,,09.01.2009 21:20:00,densidad,1339.16
2262,2262.0,2262.0,,09.01.2009 21:30:00,temperatura,-12.03
2263,2263.0,2263.0,,09.01.2009 21:30:00,densidad,1337.27
2264,2264.0,2264.0,,09.01.2009 21:40:00,temperatura,-11.97
2265,2265.0,2265.0,,09.01.2009 21:40:00,densidad,1337.23
2266,2266.0,2266.0,,09.01.2009 21:50:00,temperatura,-12.06
2267,2267.0,2267.0,,09.01.2009 21:50:00,densidad,1337.93
2268,2268.0,2268.0,,09.01.2009 22:00:00,temperatura,-12.27
2269,2269.0,2269.0,,09.01.2009 22:00:00,densidad,1339.02
2270,2270.0,2270.0,,09.01.2009 22:10:00,temperatura,-12.47
2271,2271.0,2271.0,,09.01.2009 22:10:00,densidad,1340.07
2272,2272.0,2272.0,,09.01.2009 22:20:00,temperatura,-12.51
2273,2273.0,2273.0,,09.01.2009 22:20:00,densidad,1340.31
2274,2274.0,2274.0,,09.01.2009 22:30:00,temperatura,-12.59
2275,2275.0,2275.0,,09.01.2009 22:30:00,densidad,1340.78
2276,2276.0,2276.0,,09.01.2009 22:40:00,temperatura,-12.49
2277,2277.0,2277.0,,09.01.2009 22:40:00,densidad,1340.33
2278,2278.0,2278.0,,09.01.2009 22:50:00,temperatura,-12.5
2279,2279.0,2279.0,,09.01.2009 22:50:00,densidad,1340.5
2280,2280.0,2280.0,,09.01.2009 23:00:00,temperatura,-12.67
2281,2281.0,2281.0,,09.01.2009 23:00:00,densidad,1341.27
2282,2282.0,2282.0,,09.01.2009 23:10:00,temperatura,-12.65
2283,2283.0,2283.0,,09.01.2009 23:10:00,densidad,1341.16
2284,2284.0,2284.0,,09.01.2009 23:20:00,temperatura,-12.86
2285,2285.0,2285.0,,09.01.2009 23:20:00,densidad,1342.26
2286,2286.0,2286.0,,09.01.2009 23:30:00,temperatura,-12.98
2287,2287.0,2287.0,,09.01.2009 23:30:00,densidad,1342.92
2288,2288.0,2288.0,,09.01.2009 23:40:00,temperatura,-12.82
2289,2289.0,2289.0,,09.01.2009 23:40:00,densidad,1342.01
2290,2290.0,2290.0,,09.01.2009 23:50:00,temperatura,-13.02
2291,2291.0,2291.0,,09.01.2009 23:50:00,densidad,1343.07
2292,2292.0,2292.0,,10.01.2009 00:00:00,temperatura,-13.24
2293,2293.0,2293.0,,10.01.2009 00:00:00,densidad,1344.13
2294,2294.0,2294.0,,10.01.2009 00:10:00,temperatura,-13.83
2295,2295.0,2295.0,,10.01.2009 00:10:00,densidad,1347.22
2296,2296.0,2296.0,,10.01.2009 00:20:00,temperatura,-13.95
2297,2297.0,2297.0,,10.01.2009 00:20:00,densidad,1347.84
2298,2298.0,2298.0,,10.01.2009 00:30:00,temperatura,-14.13
2299,2299.0,2299.0,,10.01.2009 00:30:00,densidad,1348.65
2300,2300.0,2300.0,,10.01.2009 00:40:00,temperatura,-13.92
2301,2301.0,2301.0,,10.01.2009 00:40:00,densidad,1347.59
2302,2302.0,2302.0,,10.01.2009 00:50:00,temperatura,-13.67
2303,2303.0,2303.0,,10.01.2009 00:50:00,densidad,1346.28
2304,2304.0,2304.0,,10.01.2009 01:00:00,temperatura,-13.86
2305,2305.0,2305.0,,10.01.2009 01:00:00,densidad,1347.28
2306,2306.0,2306.0,,10.01.2009 01:10:00,temperatura,-13.89
2307,2307.0,2307.0,,10.01.2009 01:10:00,densidad,1347.37
2308,2308.0,2308.0,,10.01.2009 01:20:00,temperatura,-13.83
2309,2309.0,2309.0,,10.01.2009 01:20:00,densidad,1347.05
2310,2310.0,2310.0,,10.01.2009 01:30:00,temperatura,-13.89
2311,2311.0,2311.0,,10.01.2009 01:30:00,densidad,1347.38
2312,2312.0,2312.0,,10.01.2009 01:40:00,temperatura,-13.93
2313,2313.0,2313.0,,10.01.2009 01:40:00,densidad,1347.6
2314,2314.0,2314.0,,10.01.2009 01:50:00,temperatura,-14.16
2315,2315.0,2315.0,,10.01.2009 01:50:00,densidad,1348.94
2316,2316.0,2316.0,,10.01.2009 02:00:00,temperatura,-14.52
2317,2317.0,2317.0,,10.01.2009 02:00:00,densidad,1350.85
2318,2318.0,2318.0,,10.01.2009 02:10:00,temperatura,-14.4
2319,2319.0,2319.0,,10.01.2009 02:10:00,densidad,1350.28
2320,2320.0,2320.0,,10.01.2009 02:20:00,temperatura,-14.39
2321,2321.0,2321.0,,10.01.2009 02:20:00,densidad,1350.26
2322,2322.0,2322.0,,10.01.2009 02:30:00,temperatura,-14.52
2323,2323.0,2323.0,,10.01.2009 02:30:00,densidad,1350.95
2324,2324.0,2324.0,,10.01.2009 02:40:00,temperatura,-14.27
2325,2325.0,2325.0,,10.01.2009 02:40:00,densidad,1349.77
2326,2326.0,2326.0,,10.01.2009 02:50:00,temperatura,-14.56
2327,2327.0,2327.0,,10.01.2009 02:50:00,densidad,1351.33
2328,2328.0,2328.0,,10.01.2009 03:00:00,temperatura,-14.61
2329,2329.0,2329.0,,10.01.2009 03:00:00,densidad,1351.66
2330,2330.0,2330.0,,10.01.2009 03:10:00,temperatura,-14.4
2331,2331.0,2331.0,,10.01.2009 03:10:00,densidad,1350.59
2332,2332.0,2332.0,,10.01.2009 03:20:00,temperatura,-14.53
2333,2333.0,2333.0,,10.01.2009 03:20:00,densidad,1351.23
2334,2334.0,2334.0,,10.01.2009 03:30:00,temperatura,-14.59
2335,2335.0,2335.0,,10.01.2009 03:30:00,densidad,1351.49
2336,2336.0,2336.0,,10.01.2009 03:40:00,temperatura,-14.39
2337,2337.0,2337.0,,10.01.2009 03:40:00,densidad,1350.36
2338,2338.0,2338.0,,10.01.2009 03:50:00,temperatura,-14.41
2339,2339.0,2339.0,,10.01.2009 03:50:00,densidad,1350.53
2340,2340.0,2340.0,,10.01.2009 04:00:00,temperatura,-14.59
2341,2341.0,2341.0,,10.01.2009 04:00:00,densidad,1351.52
2342,2342.0,2342.0,,10.01.2009 04:10:00,temperatura,-14.66
2343,2343.0,2343.0,,10.01.2009 04:10:00,densidad,1351.8
2344,2344.0,2344.0,,10.01.2009 04:20:00,temperatura,-14.82
2345,2345.0,2345.0,,10.01.2009 04:20:00,densidad,1352.55
2346,2346.0,2346.0,,10.01.2009 04:30:00,temperatura,-14.77
2347,2347.0,2347.0,,10.01.2009 04:30:00,densidad,1352.18
2348,2348.0,2348.0,,10.01.2009 04:40:00,temperatura,-14.77
2349,2349.0,2349.0,,10.01.2009 04:40:00,densidad,1352.04
2350,2350.0,2350.0,,10.01.2009 04:50:00,temperatura,-15.13
2351,2351.0,2351.0,,10.01.2009 04:50:00,densidad,1354.01
2352,2352.0,2352.0,,10.01.2009 05:00:00,temperatura,-15.34
2353,2353.0,2353.0,,10.01.2009 05:00:00,densidad,1355.15
2354,2354.0,2354.0,,10.01.2009 05:10:00,temperatura,-15.46
2355,2355.0,2355.0,,10.01.2009 05:10:00,densidad,1355.71
2356,2356.0,2356.0,,10.01.2009 05:20:00,temperatura,-15.38
2357,2357.0,2357.0,,10.01.2009 05:20:00,densidad,1355.29
2358,2358.0,2358.0,,10.01.2009 05:30:00,temperatura,-15.23
2359,2359.0,2359.0,,10.01.2009 05:30:00,densidad,1354.51
2360,2360.0,2360.0,,10.01.2009 05:40:00,temperatura,-15.02
2361,2361.0,2361.0,,10.01.2009 05:40:00,densidad,1353.27
2362,2362.0,2362.0,,10.01.2009 05:50:00,temperatura,-15.0
2363,2363.0,2363.0,,10.01.2009 05:50:00,densidad,1353.13
2364,2364.0,2364.0,,10.01.2009 06:00:00,temperatura,-15.22
2365,2365.0,2365.0,,10.01.2009 06:00:00,densidad,1354.12
2366,2366.0,2366.0,,10.01.2009 06:10:00,temperatura,-14.88
2367,2367.0,2367.0,,10.01.2009 06:10:00,densidad,1352.17
2368,2368.0,2368.0,,10.01.2009 06:20:00,temperatura,-15.55
2369,2369.0,2369.0,,10.01.2009 06:20:00,densidad,1355.81
2370,2370.0,2370.0,,10.01.2009 06:30:00,temperatura,-16.04
2371,2371.0,2371.0,,10.01.2009 06:30:00,densidad,1358.49
2372,2372.0,2372.0,,10.01.2009 06:40:00,temperatura,-15.93
2373,2373.0,2373.0,,10.01.2009 06:40:00,densidad,1357.89
2374,2374.0,2374.0,,10.01.2009 06:50:00,temperatura,-15.29
2375,2375.0,2375.0,,10.01.2009 06:50:00,densidad,1354.43
2376,2376.0,2376.0,,10.01.2009 07:00:00,temperatura,-15.36
2377,2377.0,2377.0,,10.01.2009 07:00:00,densidad,1354.77
2378,2378.0,2378.0,,10.01.2009 07:10:00,temperatura,-15.22
2379,2379.0,2379.0,,10.01.2009 07:10:00,densidad,1354.09
2380,2380.0,2380.0,,10.01.2009 07:20:00,temperatura,-15.15
2381,2381.0,2381.0,,10.01.2009 07:20:00,densidad,1353.73
2382,2382.0,2382.0,,10.01.2009 07:30:00,temperatura,-15.25
2383,2383.0,2383.0,,10.01.2009 07:30:00,densidad,1354.28
2384,2384.0,2384.0,,10.01.2009 07:40:00,temperatura,-15.56
2385,2385.0,2385.0,,10.01.2009 07:40:00,densidad,1356.03
